playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I998180,6,Bailey,Banfield,25,190,88,41,LEFT,WA,2020,2018,Swanbourne (WA)/ Scotch College (WA)/Claremont (WAFL),22,rookieElevation,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/998180.png?im=Scale,width=0.6,height=0.6",26/02/1998,CD_T60,FRE,Fremantle,Freo,6,71.7,4,2,0,0,8,0,0,0,2,47.8,33,6,2,33.3,14,63.2,68,261,43,19,11,1,3,50,2,4,25,32,0,0,0,0,14,0,10,52.8,0,0,36,1.1,15,2,8,1172,9,68,341,197.3,0,0,23,2,8,4,1,4,4,1,69,12,36,6,71.7,0.7,0.3,0,0,1.3,0,0,0,0.3,47.8,5.5,1,0.3,33.3,2.3,63.2,11.3,43.5,7.2,3.2,1.8,0.2,0.5,50,0.3,0.7,4.2,5.3,0,0,0,0,2.3,0,1.7,52.8,0,0,6,1.1,2.5,0.3,1.3,195.4,1.5,11.3,197.3,0,0,3.8,0.3,1.3,0.7,0.2,0.7,0.7,0.2,11.5,2,6
CD_I998484,7,Cameron,Zurhaar,24,190,91,44,RIGHT,WA,2016,2017,Melville (WA)/East Fremantle (WAFL),11,rookieElevation,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/998484.png?im=Scale,width=0.6,height=0.6",22/05/1998,CD_T100,NMFC,North Melbourne,Kangaroos,7,83.8,10,1,54,12,29,0,0,0,1,42.1,48,14,3,21.4,27,63.8,116,469,74,39,9,10,8,45.8,6,11,32,42,0,0,0,0,34,1,9,52.7,0,0,74,1.8,15,5,3,2543,6,87,183,312.7,2,0,45,8,24,5,7,16,4,19,114,32,66,7,83.8,1.4,0.1,54,1.7,4.1,0,0,0,0.1,42.1,6.9,2,0.4,21.4,3.9,63.8,16.6,67,10.6,5.6,1.3,1.4,1.1,45.8,0.9,1.6,4.6,6,0,0,0,0,4.9,0.1,1.3,52.7,0,0,10.6,1.8,2.1,0.7,0.4,363.4,0.9,12.4,312.7,0.3,0,6.4,1.1,3.4,0.7,1,2.3,0.6,2.7,16.3,4.6,9.4
CD_I999715,2,Jy,Farrar,26,190,81,50,RIGHT,WA,2019,2020,Halls Ck (WA)/Hale School (WA)/N Wang (Vic)/Scotch OC (SA)/Adel (SANFL),60,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/999715.png?im=Scale,width=0.6,height=0.6",7/12/1996,CD_T1000,GCFC,Gold Coast Suns,Suns,2,79.6,1,2,0,0,8,1,50,2,1,51.5,17,0,0,0,15,71.9,32,122,23,12,0,2,4,0,0,0,12,14,0,0,0,0,3,2,14,66.7,1,1,18,1.3,7,0,0,623,10,17,419,145.6,9,0,5,2,1,7,1,5,0,1,33,6,16,2,79.6,0.5,1,0,0,4,0.5,50,1,0.5,51.5,8.5,0,0,0,7.5,71.9,16,61,11.5,6,0,1,2,0,0,0,6,7,0,0,0,0,1.5,1,7,66.7,1,1,9,1.3,3.5,0,0,311.6,5,8.5,145.6,4.5,0,2.5,1,0.5,3.5,0.5,2.5,0,0.5,16.5,3,8
CD_I1002240,7,Jaidyn,Stephenson,24,189,79,2,RIGHT,VIC,2017,2018,Ferntree Gully (Vic)/Eastern U18/Collingwood,6,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002240.png?im=Scale,width=0.6,height=0.6",15/01/1999,CD_T100,NMFC,North Melbourne,Kangaroos,7,76.1,3,3,4,0,14,0,0,0,0,36.8,28,3,1,33.3,25,63.6,77,377,49,29,11,3,4,73.3,3,11,24,28,0,0,0,0,20,1,8,59.2,0,0,49,1.8,22,7,6,1421,3,95,275,252.9,3,0,30,7,15,2,4,11,10,4,76,14,48,7,76.1,0.4,0.4,4,0,2,0,0,0,0,36.8,4,0.4,0.1,33.3,3.6,63.6,11,53.9,7,4.1,1.6,0.4,0.6,73.3,0.4,1.6,3.4,4,0,0,0,0,2.9,0.1,1.1,59.2,0,0,7,1.8,3.1,1,0.9,203.1,0.4,13.6,252.9,0.4,0,4.3,1,2.1,0.3,0.6,1.6,1.4,0.6,10.9,2,6.9
CD_I1002922,3,Jack,Bytel,23,189,82,23,RIGHT,VIC,2018,2020,Aberfeldie (Vic)/Calder U18,41,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002922.png?im=Scale,width=0.6,height=0.6",14/03/2000,CD_T130,STK,St Kilda,Saints,3,32.1,0,1,15,1,4,0,0,0,0,44,11,0,0,0,13,72,25,117,18,8,2,1,2,100,0,1,8,12,0,0,0,0,1,0,3,61.5,0,0,13,1.1,7,1,0,265,0,27,564,44.6,3,0,7,1,1,0,3,7,1,4,25,6,14,3,32.1,0,0.3,15,0.3,1.3,0,0,0,0,44,3.7,0,0,0,4.3,72,8.3,39,6,2.7,0.7,0.3,0.7,100,0,0.3,2.7,4,0,0,0,0,0.3,0,1,61.5,0,0,4.3,1.1,2.3,0.3,0,88.5,0,9,44.6,1,0,2.3,0.3,0.3,0,1,2.3,0.3,1.3,8.3,2,4.7
CD_I1005599,2,Luke,Foley,23,189,82,29,RIGHT,WA,2018,2020,Sorrento-Duncraig (WA)/Subiaco (WAFL),31,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1005599.png?im=Scale,width=0.6,height=0.6",8/10/1999,CD_T150,WCE,West Coast Eagles,Eagles,2,85.7,0,0,0,0,2,0,0,1,0,13,3,0,0,0,9,75,24,97,18,12,0,1,1,0,0,0,3,7,0,0,0,0,4,1,4,70.6,0,0,17,2.4,6,0,1,440,1,14,462,113.9,2,0,1,0,0,1,0,4,0,0,23,3,20,2,85.7,0,0,0,0,1,0,0,0.5,0,13,1.5,0,0,0,4.5,75,12,48.5,9,6,0,0.5,0.5,0,0,0,1.5,3.5,0,0,0,0,2,0.5,2,70.6,0,0,8.5,2.4,3,0,0.5,220.2,0.5,7,113.9,1,0,0.5,0,0,0.5,0,2,0,0,11.5,1.5,10
CD_I1006576,4,Luke,Edwards,21,189,84,16,RIGHT,SA,2020,2021,Henley (SA)/Glenelg (SANFL),52,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1006576.png?im=Scale,width=0.6,height=0.6",12/1/2002,CD_T150,WCE,West Coast Eagles,Eagles,4,74.4,0,0,22,3,6,0,0,0,0,47.5,29,1,0,0,27,75.9,58,197,44,16,3,3,5,0,1,0,24,33,0,0,0,0,4,0,13,64,0,0,25,0.8,8,0,0,506,4,56,515,76.1,3,0,16,6,0,2,9,9,1,12,61,12,32,4,74.4,0,0,22,0.8,1.5,0,0,0,0,47.5,7.3,0.3,0,0,6.8,75.9,14.5,49.3,11,4,0.8,0.8,1.3,0,0.3,0,6,8.3,0,0,0,0,1,0,3.3,64,0,0,6.3,0.8,2,0,0,126.6,1,14,76.1,0.8,0,4,1.5,0,0.5,2.3,2.3,0.3,3,15.3,3,8
CD_I1007102,7,Mark,O'Connor,26,189,88,42,RIGHT,INT,2016,2017,County Kerry (Ireland),,other,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1007102.png?im=Scale,width=0.6,height=0.6",17/01/1997,CD_T70,GEEL,Geelong Cats,Cats,7,84.6,0,1,16,3,7,0,0,4,3,36.5,35,0,0,0,53,88.3,94,421,83,49,2,2,10,100,2,1,22,39,0,0,0,0,12,8,25,89.1,1,1,55,1.4,28,0,1,1499,13,91,300,227.6,14,0,17,4,1,7,4,21,1,7,96,14,61,7,84.6,0,0.1,16,0.4,1,0,0,0.6,0.4,36.5,5,0,0,0,7.6,88.3,13.4,60.1,11.9,7,0.3,0.3,1.4,100,0.3,0.1,3.1,5.6,0,0,0,0,1.7,1.1,3.6,89.1,1,1,7.9,1.4,4,0,0.1,214.2,1.9,13,227.6,2,0,2.4,0.6,0.1,1,0.6,3,0.1,1,13.7,2,8.7
CD_I1009191,7,Miles,Bergman,21,189,86,14,RIGHT,VIC,2019,2021,Hampton Rovers (Vic)/St Bede&apos;s College (Vic)/Sandringham U18,14,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009191.png?im=Scale,width=0.6,height=0.6",18/10/2001,CD_T110,PORT,Port Adelaide,Power,7,81.6,4,2,0,0,24,2,50,4,2,31.6,36,0,0,0,54,64,111,480,71,50,1,7,4,0,1,0,27,30,0,0,0,0,18,10,26,61.7,1,1,81,2.7,38,0,0,2576,23,88,334,204.1,25,0,19,4,4,17,11,19,0,11,114,36,78,7,81.6,0.6,0.3,0,0,3.4,0.3,50,0.6,0.3,31.6,5.1,0,0,0,7.7,64,15.9,68.6,10.1,7.1,0.1,1,0.6,0,0.1,0,3.9,4.3,0,0,0,0,2.6,1.4,3.7,61.7,1,1,11.6,2.7,5.4,0,0,368.1,3.3,12.6,204.1,3.6,0,2.7,0.6,0.6,2.4,1.6,2.7,0,1.6,16.3,5.1,11.1
CD_I1009256,7,Hayden,Young,22,189,88,26,LEFT,VIC,2019,2020,Somerville (Vic)/Mornington SC (Vic)/Dandenong U18,7,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009256.png?im=Scale,width=0.6,height=0.6",11/4/2001,CD_T60,FRE,Fremantle,Freo,7,84.5,1,3,0,0,10,2,18.2,11,4,26.8,37,0,0,0,61,81.7,153,600,125,76,0,4,3,50,4,1,25,57,0,0,0,0,19,16,37,79.2,18,15,96,1.7,44,0,0,3296,14,81,144,342.4,30,0,30,9,2,13,6,17,0,6,138,25,101,7,84.5,0.1,0.4,0,0,1.4,0.3,18.2,1.6,0.6,26.8,5.3,0,0,0,8.7,81.7,21.9,85.7,17.9,10.9,0,0.6,0.4,50,0.6,0.1,3.6,8.1,0,0,0,0,2.7,2.3,5.3,79.2,18,15,13.7,1.7,6.3,0,0,471,2,11.6,342.4,4.3,0,4.3,1.3,0.3,1.9,0.9,2.4,0,0.9,19.7,3.6,14.4
CD_I1009380,0,Jeremy,Sharp,21,189,81,20,RIGHT,WA,2019,2020,Attadale (WA)/Aquinas College (WA)/East Fremantle (WAFL),27,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009380.png?im=Scale,width=0.6,height=0.6",13/08/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,93.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1009386,2,Jaxon,Prior,21,189,85,20,LEFT,WA,2019,2021,Sorrento-Duncraig (WA)/West Perth (WAFL),59,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009386.png?im=Scale,width=0.6,height=0.6",4/6/2001,CD_T20,BL,Brisbane Lions,Lions,2,52.8,0,0,0,1,4,0,0,0,0,16.7,2,0,0,0,12,78.6,14,68,11,10,1,1,1,100,0,1,1,1,0,0,0,0,1,1,3,76.9,1,1,13,13,5,0,1,395,2,13,439,130.6,4,0,1,1,1,2,2,2,0,3,12,3,10,2,52.8,0,0,0,0.5,2,0,0,0,0,16.7,1,0,0,0,6,78.6,7,34,5.5,5,0.5,0.5,0.5,100,0,0.5,0.5,0.5,0,0,0,0,0.5,0.5,1.5,76.9,1,1,6.5,13,2.5,0,0.5,197.9,1,6.5,130.6,2,0,0.5,0.5,0.5,1,1,1,0,1.5,6,1.5,5
CD_I1009421,4,Finn,Maginness,22,189,88,32,RIGHT,VIC,2019,2020,East Brighton (Vic)/Scotch College (Vic)/Sandringham U18,29,fatherSon,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009421.png?im=Scale,width=0.6,height=0.6",23/02/2001,CD_T80,HAW,Hawthorn,Hawks,4,80,1,0,0,0,9,0,0,1,0,16.3,7,1,0,0,28,74.4,43,183,32,19,2,3,1,0,0,0,5,16,0,0,0,0,3,1,4,70.4,0,0,27,1.7,19,1,1,595,3,45,509,80,5,0,7,0,2,3,1,5,1,1,43,8,36,4,80,0.3,0,0,0,2.3,0,0,0.3,0,16.3,1.8,0.3,0,0,7,74.4,10.8,45.8,8,4.8,0.5,0.8,0.3,0,0,0,1.3,4,0,0,0,0,0.8,0.3,1,70.4,0,0,6.8,1.7,4.8,0.3,0.3,149,0.8,11.3,80,1.3,0,1.8,0,0.5,0.8,0.3,1.3,0.3,0.3,10.8,2,9
CD_I1011771,0,Flynn,Perez,21,189,82,39,RIGHT,VIC,2019,2020,Sandhurst (Vic)/Catherine McAuley College (Vic)/Bendigo U18,35,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1011771.png?im=Scale,width=0.6,height=0.6",25/08/2001,CD_T100,NMFC,North Melbourne,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,69.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1011936,6,Justin,McInerney,22,189,83,27,RIGHT,VIC,2018,2019,Banyule (Vic)/Marcellin College (Vic)/Northern U18,44,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1011936.png?im=Scale,width=0.6,height=0.6",18/08/2000,CD_T160,SYD,Sydney Swans,Swans,6,75.4,1,1,0,2,10,0,0,0,1,19.3,16,0,0,0,43,79.1,86,366,68,33,0,4,2,40,1,2,13,39,0,0,0,0,11,7,17,70.2,0,0,47,1.2,28,5,0,1409,11,81,202,303.7,4,0,28,10,5,7,2,15,1,4,83,10,67,6,75.4,0.2,0.2,0,0.3,1.7,0,0,0,0.2,19.3,2.7,0,0,0,7.2,79.1,14.3,61,11.3,5.5,0,0.7,0.3,40,0.2,0.3,2.2,6.5,0,0,0,0,1.8,1.2,2.8,70.2,0,0,7.8,1.2,4.7,0.8,0,234.9,1.8,13.5,303.7,0.7,0,4.7,1.7,0.8,1.2,0.3,2.5,0.2,0.7,13.8,1.7,11.2
CD_I1012833,0,Eddie,Ford,20,189,81,40,RIGHT,VIC,2020,2021,Yarraville-Seddon (Vic)/Western U18,56,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1012833.png?im=Scale,width=0.6,height=0.6",21/06/2002,CD_T100,NMFC,North Melbourne,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1012860,7,Oliver,Henry,20,189,80,36,RIGHT,VIC,2020,2021,"St Marys, Geelong (Vic))/St Joseph&apos;s College, Geel (Vic)/Geelong U18/Collingwood",17,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1012860.png?im=Scale,width=0.6,height=0.6",29/07/2002,CD_T70,GEEL,Geelong Cats,Cats,7,77,7,1,0,0,14,0,0,0,5,46.7,42,8,1,12.5,26,66.7,90,431,60,30,9,4,10,54.5,2,12,27,37,0,0,0,0,13,3,13,56.6,0,0,53,1.4,31,13,9,1552,5,95,452,122.6,3,0,38,10,22,4,4,7,2,4,90,19,48,7,77,1,0.1,0,0,2,0,0,0,0.7,46.7,6,1.1,0.1,12.5,3.7,66.7,12.9,61.6,8.6,4.3,1.3,0.6,1.4,54.5,0.3,1.7,3.9,5.3,0,0,0,0,1.9,0.4,1.9,56.6,0,0,7.6,1.4,4.4,1.9,1.3,221.7,0.7,13.6,122.6,0.4,0,5.4,1.4,3.1,0.6,0.6,1,0.3,0.6,12.9,2.7,6.9
CD_I1012862,4,Elijah,Hollands,21,189,86,36,RIGHT,VIC,2020,2022,Wodonga (Vic)/Caulfield Grammar (Vic)/Murray U18,7,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1012862.png?im=Scale,width=0.6,height=0.6",25/04/2002,CD_T1000,GCFC,Gold Coast Suns,Suns,4,84.4,1,0,1,0,18,1,100,1,1,34.6,18,2,1,50,18,53.8,52,196,28,19,4,4,1,25,1,1,15,15,0,0,0,0,6,0,7,51.4,0,0,37,2.5,13,1,2,1063,2,53,541,56,6,0,11,3,4,2,2,5,2,2,52,24,34,4,84.4,0.3,0,1,0,4.5,0.3,100,0.3,0.3,34.6,4.5,0.5,0.3,50,4.5,53.8,13,49,7,4.8,1,1,0.3,25,0.3,0.3,3.8,3.8,0,0,0,0,1.5,0,1.8,51.4,0,0,9.3,2.5,3.3,0.3,0.5,265.9,0.5,13.3,56,1.5,0,2.8,0.8,1,0.5,0.5,1.3,0.5,0.5,13,6,8.5
CD_I1015862,3,Conor,Stone,21,189,87,18,RIGHT,VIC,2020,2021,East Malvern (Vic)/St Kevin&apos;s College (Vic)/Oakleigh U18,15,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1015862.png?im=Scale,width=0.6,height=0.6",22/04/2002,CD_T1010,GWS,GWS Giants,Giants,3,43.4,0,0,0,0,4,0,0,0,0,35.7,5,1,0,0,8,45.5,11,53,5,3,1,1,1,0,1,0,2,4,0,0,0,0,3,0,1,42.9,0,0,7,1.8,2,0,0,226,3,26,629,13.7,1,0,4,0,0,0,0,5,2,0,14,5,9,3,43.4,0,0,0,0,1.3,0,0,0,0,35.7,1.7,0.3,0,0,2.7,45.5,3.7,17.7,1.7,1,0.3,0.3,0.3,0,0.3,0,0.7,1.3,0,0,0,0,1,0,0.3,42.9,0,0,2.3,1.8,0.7,0,0,75.4,1,8.7,13.7,0.3,0,1.3,0,0,0,0,1.7,0.7,0,4.7,1.7,3
CD_I1017095,3,Miller,Bergman,20,189,73,27,RIGHT,VIC,2021,2022,Berwick (Vic)/Mazenod College (Vic)/Dandenong U18,38,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1017095.png?im=Scale,width=0.6,height=0.6",25/01/2003,CD_T100,NMFC,North Melbourne,Kangaroos,3,80.7,0,0,0,0,2,2,100,2,1,27,10,0,0,0,20,83.8,37,145,31,20,0,0,3,0,1,0,7,13,0,0,0,0,4,3,10,83.3,1,0,24,1.8,12,0,0,635,4,22,614,19.2,7,0,5,0,0,3,0,2,0,0,37,4,27,3,80.7,0,0,0,0,0.7,0.7,100,0.7,0.3,27,3.3,0,0,0,6.7,83.8,12.3,48.3,10.3,6.7,0,0,1,0,0.3,0,2.3,4.3,0,0,0,0,1.3,1,3.3,83.3,1,0,8,1.8,4,0,0,211.8,1.3,7.3,19.2,2.3,0,1.7,0,0,1,0,0.7,0,0,12.3,1.3,9
CD_I1020104,0,Jakob,Ryan,18,189,80,24,RIGHT,SA,2022,,Brighton Districts &amp; Old Scholars (SA)/Sacred Heart Coll (SA)Glenelg (SANFL),28,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1020104.png?im=Scale,width=0.6,height=0.6",20/09/2004,CD_T40,COLL,Collingwood,Magpies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I270917,7,Patrick,Dangerfield,33,189,97,35,RIGHT,VIC,2007,2008,Anglesea (Vic)/Geelong U18/Adelaide,10,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/270917.png?im=Scale,width=0.6,height=0.6",5/4/1990,CD_T70,GEEL,Geelong Cats,Cats,7,70,4,4,150,28,31,0,0,0,6,56,94,6,4,66.7,47,68,172,633,117,60,5,5,11,44.4,12,4,54,80,0,0,0,0,49,5,18,65.2,0,0,92,1.2,27,6,6,3384,8,108,16,498.1,4,6,53,19,9,2,21,23,3,49,168,31,74,7,70,0.6,0.6,150,4,4.4,0,0,0,0.9,56,13.4,0.9,0.6,66.7,6.7,68,24.6,90.4,16.7,8.6,0.7,0.7,1.6,44.4,1.7,0.6,7.7,11.4,0,0,0,0,7,0.7,2.6,65.2,0,0,13.1,1.2,3.9,0.9,0.9,483.6,1.1,15.4,498.1,0.6,0.9,7.6,2.7,1.3,0.3,3,3.3,0.4,7,24,4.4,10.6
CD_I290629,6,Dyson,Heppell,30,189,86,21,LEFT,VIC,2010,2011,Leongatha (Vic)/Gippsland U18,8,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/290629.png?im=Scale,width=0.6,height=0.6",14/05/1992,CD_T50,ESS,Essendon,Bombers,6,75.2,0,1,0,0,14,0,0,3,4,31.3,31,1,1,100,34,77.6,98,394,76,31,4,3,2,100,1,1,23,51,0,0,0,0,8,5,18,66,0,0,47,0.9,32,2,1,1178,7,56,203,303.5,13,0,22,2,1,4,2,14,1,2,99,15,68,6,75.2,0,0.2,0,0,2.3,0,0,0.5,0.7,31.3,5.2,0.2,0.2,100,5.7,77.6,16.3,65.7,12.7,5.2,0.7,0.5,0.3,100,0.2,0.2,3.8,8.5,0,0,0,0,1.3,0.8,3,66,0,0,7.8,0.9,5.3,0.3,0.2,196.4,1.2,9.3,303.5,2.2,0,3.7,0.3,0.2,0.7,0.3,2.3,0.2,0.3,16.5,2.5,11.3
CD_I291357,6,Gary,Rohan,31,189,92,23,RIGHT,VIC,2009,2010,Cobden (Vic)/Geelong U18/Sydney,6,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291357.png?im=Scale,width=0.6,height=0.6",7/6/1991,CD_T70,GEEL,Geelong Cats,Cats,6,69,4,0,0,0,13,0,0,0,5,46.7,21,6,3,50,16,76.1,46,282,35,20,10,3,3,53.3,3,8,13,17,1,1,100,100,9,1,7,69,0,0,29,1.7,18,10,3,844,7,62,248,270.2,2,1,23,4,15,5,0,15,5,0,45,9,24,6,69,0.7,0,0,0,2.2,0,0,0,0.8,46.7,3.5,1,0.5,50,2.7,76.1,7.7,47,5.8,3.3,1.7,0.5,0.5,53.3,0.5,1.3,2.2,2.8,0.2,0.2,100,100,1.5,0.2,1.2,69,0,0,4.8,1.7,3,1.7,0.5,140.8,1.2,10.3,270.2,0.3,0.2,3.8,0.7,2.5,0.8,0,2.5,0.8,0,7.5,1.5,4
